,title,isbn,booktype,author,rating,ratingCount,reviewCount,year,genres
2570,"Bloody Jack (Bloody Jack, #1)",9780152050856,books.book,https://www.goodreads.com/author/show/170658.L_A_Meyer,4.11,23019,2245,2002,historical|historical-fiction|young-adult|adventure|adventure|pirates|fiction|historical
2571,"Elixir (Covenant, #3.5)",9781937053413,books.book,https://www.goodreads.com/author/show/4476934.Jennifer_L_Armentrout,4.40,26002,1700,2012,young-adult|fantasy|fantasy|paranormal|fantasy|mythology|romance|romance|paranormal-romance
2572,The 48 Laws of Power,9780140280197,books.book,https://www.goodreads.com/author/show/865.Robert_Greene,4.18,58632,3175,1998,non-fiction|business|psychology|self-help|philosophy|history
2573,"The Night Angel Trilogy (Night Angel, #1-3)",9781607513513,books.book,https://www.goodreads.com/author/show/1370283.Brent_Weeks,4.42,22155,571,2009,fantasy|fiction|fantasy|epic-fantasy|fantasy|high-fantasy
2574,"The System of the World (The Baroque Cycle, #3)",9780060750862,books.book,https://www.goodreads.com/author/show/545.Neal_Stephenson,4.32,19580,637,2004,fiction|historical|historical-fiction|science-fiction|fantasy|historical
2575,"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",9780385736848,books.book,https://www.goodreads.com/author/show/1443712.Carrie_Ryan,3.91,29363,2689,2010,young-adult|horror|zombies|science-fiction|dystopia|horror|fantasy
2576,The Darkest Kiss (Lords of the Underworld #2),9780373772322,books.book,https://www.goodreads.com/author/show/48192.Gena_Showalter,4.26,48640,1746,2008,romance|paranormal-romance|fantasy|paranormal|romance|fantasy|paranormal|demons|adult|fantasy|mythology|fantasy|urban-fantasy|fantasy|supernatural|fiction
2577,"Jingo (Discworld, #21; City Watch, #4)",9780552154161,books.book,https://www.goodreads.com/author/show/1654.Terry_Pratchett,4.14,49701,1220,1997,fantasy|humor|comedy
2578,"Deadly Little Secret (Touch, #1)",9781423111443,books.book,https://www.goodreads.com/author/show/58846.Laurie_Faria_Stolarz,3.86,21784,1658,2008,young-adult|fantasy|paranormal|mystery|fantasy|romance
2579,Selected Poems,9780517072455,books.book,https://www.goodreads.com/author/show/7715.Robert_Frost,4.22,4158,75,1955,poetry|classics
2580,We Were the Mulvaneys,9780452282827,books.book,https://www.goodreads.com/author/show/3524.Joyce_Carol_Oates,3.72,88961,2848,1996,fiction|contemporary
2581,Boy Meets Boy,9780375832994,books.book,https://www.goodreads.com/author/show/11664.David_Levithan,3.84,60103,3751,2003,young-adult|lgbt|romance|contemporary|fiction
2582,The Drowned World,9780871403629,books.book,https://www.goodreads.com/author/show/7010931.J_G_Ballard,3.49,12256,841,1962,science-fiction|fiction|apocalyptic|post-apocalyptic|science-fiction|dystopia
2583,The Dovekeepers,9781451617474,books.book,https://www.goodreads.com/author/show/3502.Alice_Hoffman,4.04,62418,7682,2011,historical|historical-fiction|fiction|historical|magical-realism
2584,"Sweet Dreams (Colorado Mountain, #2)",null,books.book,https://www.goodreads.com/author/show/2958084.Kristen_Ashley,4.41,41799,2773,2011,romance|romance|contemporary-romance|contemporary
2585,The Constant Gardener,9780743287203,books.book,https://www.goodreads.com/author/show/1411964.John_le_Carr_,3.79,19336,1217,2001,fiction|thriller|mystery|cultural|africa|spy-thriller|espionage
2586,Lost Souls,9780440212812,books.book,https://www.goodreads.com/author/show/9558.Poppy_Z_Brite,3.89,15811,700,1992,horror|paranormal|vampires|fiction|fantasy|fantasy|paranormal|lgbt
2587,"Wintersmith (Discworld, #35; Tiffany Aching, #3)",9780060890315,books.book,https://www.goodreads.com/author/show/1654.Terry_Pratchett,4.24,47289,1605,2006,fantasy|young-adult|fiction|humor
2588,Salt to the Sea,9780399160301,books.book,https://www.goodreads.com/author/show/3407448.Ruta_Sepetys,4.36,92246,15024,2016,historical|historical-fiction|young-adult|historical|fiction|war|world-war-ii
2589,"Reunion (The Mediator, #3)",9780060725136,books.book,https://www.goodreads.com/author/show/11654.Meg_Cabot,4.09,33836,733,2001,young-adult|fantasy|paranormal|fantasy|romance|paranormal|ghosts
2590,"The Lying Game (The Lying Game, #1)",9780061869709,books.book,https://www.goodreads.com/author/show/93970.Sara_Shepard,3.94,37117,2878,2010,young-adult|mystery|contemporary|fiction
2591,"Fool Moon (The Dresden Files, #2)",9780451458124,books.book,https://www.goodreads.com/author/show/10746.Jim_Butcher,4.03,142091,6202,2001,fantasy|fantasy|urban-fantasy|mystery|fiction|fantasy|paranormal|fantasy|magic
2592,"Blood of the Fold (Sword of Truth, #3)",9780812551471,books.book,https://www.goodreads.com/author/show/3441.Terry_Goodkind,3.99,71095,1082,1996,fiction|fantasy|fantasy|epic-fantasy
2593,"The Siege of Macindaw (Ranger's Apprentice, #6)",9781741661347,books.book,https://www.goodreads.com/author/show/34049.John_Flanagan,4.34,49884,1393,2006,fantasy|young-adult|adventure|fiction
2594,"The Necromancer (The Secrets of the Immortal Nicholas Flamel, #4)",9780385905169,books.book,https://www.goodreads.com/author/show/27100.Michael_Scott,4.13,56013,1830,2010,fantasy|young-adult|fiction|fantasy|magic|fantasy|mythology
2595,All Over But the Shoutin',9780679774020,books.book,https://www.goodreads.com/author/show/31122.Rick_Bragg,4.10,24207,1649,1997,autobiography|memoir|non-fiction|biography|biography-memoir
2596,"Forever Too Far (Rosemary Beach, #3; Too Far, #3)",null,books.book,https://www.goodreads.com/author/show/4872191.Abbi_Glines,4.23,78035,4632,2013,new-adult|romance|contemporary|romance|contemporary-romance|young-adult
2597,The Gentleman's Guide to Vice and Virtue (Montague Siblings #1),9780062382801,books.book,https://www.goodreads.com/author/show/7327341.Mackenzi_Lee,4.15,60874,12468,2017,historical|historical-fiction|young-adult|lgbt|romance|historical
2598,Breathing Lessons,9780345485595,books.book,https://www.goodreads.com/author/show/457.Anne_Tyler,3.66,22189,1354,1988,fiction|contemporary
2599,Crime,9780224080538,books.book,https://www.goodreads.com/author/show/5687.Irvine_Welsh,3.43,4787,214,2008,fiction|thriller|suspense|mystery|mystery|crime|drama
2600,The Child Thief,9780061671333,books.book,https://www.goodreads.com/author/show/172487.Brom,4.09,13205,1978,2009,fantasy|horror|retellings|fiction|fantasy|fairy-tales|young-adult
2601,Chess Story,9781590171691,books.book,https://www.goodreads.com/author/show/25573.Stefan_Zweig,4.29,51621,3555,1942,fiction|classics|european-literature|german-literature|short-stories|literature|novels|novella|literature|20th-century|games|chess|classics|modern-classics
2602,Memórias póstumas de Brás Cubas,9780850515022,books.book,https://www.goodreads.com/author/show/22458.Machado_de_Assis,4.23,13772,569,1880,fiction|classics|cultural|brazil
2603,Saving CeeCee Honeycutt,9780143145547,books.book,https://www.goodreads.com/author/show/63630.Beth_Hoffman,3.93,72804,8418,2010,fiction|historical|historical-fiction|womens-fiction|chick-lit|american|southern
2604,Motherless Brooklyn,9780375724831,books.book,https://www.goodreads.com/author/show/6404.Jonathan_Lethem,3.91,28234,2391,1999,fiction|mystery|mystery|crime|novels|new-york
2605,"Monument 14 (Monument 14, #1)",9780312569037,books.book,https://www.goodreads.com/author/show/5241601.Emmy_Laybourne,3.90,20975,2899,2012,young-adult|science-fiction|dystopia|science-fiction|apocalyptic|post-apocalyptic
2606,"The Miserable Mill (A Series of Unfortunate Events, #4)",9780439272636,books.book,https://www.goodreads.com/author/show/36746.Lemony_Snicket,3.85,126676,3718,2000,fiction|young-adult|childrens|fantasy|childrens|middle-grade|mystery|adventure|humor|audiobook|childrens|juvenile
2607,Love & Misadventure,9780473235505,books.book,https://www.goodreads.com/author/show/7012565.Lang_Leav,4.01,40399,3068,2013,poetry|romance
2608,"The Outlaw Demon Wails (The Hollows, #6)",9780060788704,books.book,https://www.goodreads.com/author/show/17054.Kim_Harrison,4.38,50980,1203,2008,fantasy|urban-fantasy|fantasy|fantasy|paranormal|paranormal|vampires|paranormal|witches|paranormal|demons
2609,How to Kill a Rock Star,9781402205217,books.book,https://www.goodreads.com/author/show/65959.Tiffanie_DeBartolo,4.06,14179,1906,2005,romance|contemporary|music|romance|contemporary-romance|new-adult|fiction|womens-fiction|chick-lit
2610,The Lathe of Heaven,9780060512743,books.book,https://www.goodreads.com/author/show/874602.Ursula_K_Le_Guin,4.11,44427,3112,1971,science-fiction|fiction|fantasy|science-fiction|dystopia
2611,The Ransom of Red Chief,9780194232159,books.book,https://www.goodreads.com/author/show/8993.O_Henry,4.16,5376,182,1907,classics|short-stories|fiction|humor|young-adult
2612,"Witch & Wizard (Witch & Wizard, #1)",null,books.book,https://www.goodreads.com/author/show/3780.James_Patterson,3.56,51268,4603,2009,fantasy|young-adult|fantasy|magic
2613,"The White Dragon (Pern, #3)",9780345341679,books.book,https://www.goodreads.com/author/show/26.Anne_McCaffrey,4.18,39477,797,1978,fantasy|science-fiction|fantasy|dragons|fiction|science-fiction-fantasy
2614,"The Slow Regard of Silent Things (The Kingkiller Chronicle, #2.5)",9780756410438,books.book,https://www.goodreads.com/author/show/108424.Patrick_Rothfuss,3.91,97518,9536,2014,fantasy|fiction|short-stories|fantasy|high-fantasy
2615,The Poetry of Pablo Neruda,9780374529604,books.book,https://www.goodreads.com/author/show/4026.Pablo_Neruda,4.44,16267,263,1951,poetry|classics|fiction|romance
2616,True Grit,9781585673698,books.book,https://www.goodreads.com/author/show/27034.Charles_Portis,4.15,34716,4642,1968,fiction|westerns|historical|historical-fiction|classics|adventure
2617,"Vampire Kisses (Vampire Kisses, #1-3)",9780061778940,books.book,https://www.goodreads.com/author/show/153734.Ellen_Schreiber,4.13,27383,510,2008,paranormal|vampires|fantasy|romance|fantasy|paranormal|young-adult|fantasy|supernatural|romance|paranormal-romance|fiction|young-adult|teen|fantasy|urban-fantasy
2618,The Clown,9780140187267,books.book,https://www.goodreads.com/author/show/39326.Heinrich_B_ll,4.02,18462,1143,1963,fiction|european-literature|german-literature|novels|classics|cultural|germany|literature
2619,The Glass Lake,9780752876870,books.book,https://www.goodreads.com/author/show/3532.Maeve_Binchy,3.92,19644,817,1994,fiction|womens-fiction|chick-lit|cultural|ireland|romance
2620,"Piercing the Darkness (Darkness, #2)",9781581345278,books.book,https://www.goodreads.com/author/show/5544.Frank_E_Peretti,4.31,50455,655,1989,christian-fiction|fiction|christian|fantasy|thriller
2621,"Vain (The Seven Deadly, #1)",null,books.book,https://www.goodreads.com/author/show/4849669.Fisher_Amelie,4.23,29813,3310,2012,romance|new-adult|contemporary|young-adult|romance|contemporary-romance
2622,"Last Argument of Kings (The First Law, #3)",9780575077904,books.book,https://www.goodreads.com/author/show/276660.Joe_Abercrombie,4.28,90454,3614,2008,fantasy|fiction|fantasy|epic-fantasy|fantasy|dark-fantasy
2623,"Falling into You (Falling, #1)",2940016356938,books.book,https://www.goodreads.com/author/show/6521173.Jasinda_Wilder,4.04,51159,4365,2013,romance|young-adult|academic|college
2624,Phantom,9781933626048,books.book,https://www.goodreads.com/author/show/111001.Susan_Kay,4.33,10881,812,1990,fiction|historical|historical-fiction|romance|historical|fantasy|horror|retellings|classics|gothic|adult-fiction
2625,"The Twilight Saga Complete Collection (Twilight, #1-4, 3.5)",9780316132909,books.book,https://www.goodreads.com/author/show/941441.Stephenie_Meyer,4.35,66779,375,2005,fantasy|paranormal|vampires|fantasy|supernatural|romance|paranormal-romance|shapeshifters|werewolves|young-adult|romance|young-adult|teen|fiction|fantasy|paranormal
2626,"Sugar Daddy (Travises, #1)",9780312351625,books.book,https://www.goodreads.com/author/show/27847.Lisa_Kleypas,4.01,36716,1993,2007,romance|romance|contemporary-romance|contemporary|womens-fiction|chick-lit|adult
2627,"The Carnivorous Carnival (A Series of Unfortunate Events, #9)",9780064410120,books.book,https://www.goodreads.com/author/show/36746.Lemony_Snicket,3.98,100723,2307,2002,fiction|young-adult|childrens|fantasy
2628,"A Song of Ice and Fire (A Song of Ice and Fire, #1-4)",9780345529053,books.book,https://www.goodreads.com/author/show/346732.George_R_R_Martin,4.63,42867,1014,2011,fantasy|fiction|fantasy|epic-fantasy
2629,Zeno's Conscience,9780375727764,books.book,https://www.goodreads.com/author/show/38706.Italo_Svevo,3.83,12903,608,1923,fiction|classics|european-literature|italian-literature|cultural|italy
2630,"In the Hand of the Goddess (Song of the Lioness, #2)",9780689878565,books.book,https://www.goodreads.com/author/show/8596.Tamora_Pierce,4.25,80028,1791,1984,fantasy|young-adult|fiction|fantasy|magic
2631,"Awake at Dawn (Shadow Falls, #2)",9780312624682,books.book,https://www.goodreads.com/author/show/4154802.C_C_Hunter,4.28,52931,1777,2011,young-adult|fantasy|paranormal|fantasy|paranormal|vampires|romance
2632,Awoken,9781937053536,books.book,https://www.goodreads.com/author/show/6925438.Timothy_Miller,4.11,57,8,2013,fantasy|young-adult|fiction
2633,Meeting With Christ and Other Poems,null,books.book,https://www.goodreads.com/author/show/7223069.Deepak_Chaswal,4.59,81,20,2013,poetry
2634,Letters From Your Soul,9780992382001,books.book,https://www.goodreads.com/author/show/7574275.Victor_Noble,4.42,59,12,2014,spirituality|poetry
2635,"Unleash the Night (Dark Hunter, #8; Were-Hunter, #2)",9780312934330,books.book,https://www.goodreads.com/author/show/4430.Sherrilyn_Kenyon,4.35,38217,1078,2005,romance|paranormal-romance|fantasy|paranormal|romance|fantasy|paranormal|vampires
2636,ESV Study Bible,9781433502415,books.book,https://www.goodreads.com/author/show/5158478.Anonymous,4.77,11676,282,2002,christian|religion|theology|reference|religion|christianity|religion
2637,"Sweet Reckoning (Sweet, #3)",9780062265975,books.book,https://www.goodreads.com/author/show/4279785.Wendy_Higgins,4.33,28751,2553,2014,young-adult|fantasy|paranormal|paranormal|angels|fantasy|romance|paranormal|demons
2638,Where I'm Calling From,9780679722311,books.book,https://www.goodreads.com/author/show/7363.Raymond_Carver,4.42,19178,877,1988,short-stories|fiction|literature|classics|literature|american
2639,The Invisible Game,9781370214112,books.book,https://www.goodreads.com/author/show/14726163.Zoltan_Andrejkovics,4.45,158,9,2016,psychology|games|gaming|non-fiction|self-help|sports-and-games|sports|leadership
2640,Donde los árboles cantan,9788467550030,books.book,https://www.goodreads.com/author/show/228898.Laura_Gallego_Garc_a,4.21,10296,1044,2011,fantasy|young-adult
2641,"Trust (Trust Trilogy, #1)",9781480236295,books.book,https://www.goodreads.com/author/show/6583811.Cristiane_Serruya,3.81,662,150,2012,romance|adult-fiction|erotica|romance|contemporary-romance|contemporary
2642,The Confessions of Nat Turner,9780679736639,books.book,https://www.goodreads.com/author/show/7565.William_Styron,3.97,13464,455,1967,fiction|historical|historical-fiction|classics|literature|historical|cultural|african-american|novels|literary-fiction|literature|american|north-american-history|american-history
2643,"The Warrior Heir (The Heir Chronicles, #1)",9780786839179,books.book,https://www.goodreads.com/author/show/125308.Cinda_Williams_Chima,3.94,46133,3095,2006,fantasy|young-adult|fantasy|magic
2644,"Yours Truly, Taddy (The Undergrad Years, #2; Invitation to Eden, #1)",null,books.book,https://www.goodreads.com/author/show/6940334.Avery_Aster,3.67,702,216,2014,romance|new-adult|contemporary|romance|contemporary-romance|erotica|menage
2645,Psycho (Psycho #1),9780747545255,books.book,https://www.goodreads.com/author/show/12540.Robert_Bloch,4.10,47616,2023,1959,horror|fiction|classics|thriller|mystery|mystery|crime
2646,Wasted,9780060858797,books.book,https://www.goodreads.com/author/show/26256.Marya_Hornbacher,4.00,28400,1220,1997,non-fiction|autobiography|memoir|psychology|health|mental-health|mental-health|mental-illness
